h;E(h)
0.00906372;0.000913754
0.00907898;0.000915315
0.00909424;0.000916876
0.0091095;0.000918437
0.00912476;0.000919998
0.00914001;0.00092156
0.00915527;0.000923121
0.00917053;0.000924682
0.00918579;0.000926244
0.00920105;0.000927805
0.00921631;0.000929367
0.00923157;0.000930929
0.00924683;0.00093249
0.00926208;0.000934052
0.00927734;0.000935614
0.0092926;0.000937176
0.00930786;0.000938738
0.00932312;0.0009403
0.00933838;0.000941862
0.00935364;0.000943425
0.0093689;0.000944987
0.00938416;0.00094655
0.00939941;0.000948112
0.00941467;0.000949675
0.00942993;0.000951237
0.00944519;0.0009528
0.00946045;0.000954363
0.00947571;0.000955926
0.00949097;0.000957489
0.00950623;0.000959052
0.00952148;0.000960615
0.00953674;0.000962178
0.009552;0.000963741
0.00956726;0.000965305
0.00958252;0.000966868
0.00959778;0.000968432
0.00961304;0.000969995
0.0096283;0.000971559
0.00964355;0.000973123
0.00965881;0.000974686
0.00967407;0.00097625
0.00968933;0.000977814
0.00970459;0.000979378
0.00971985;0.000980942
0.00973511;0.000982506
0.00975037;0.000984071
0.00976562;0.000985635
0.00978088;0.000987199
0.00979614;0.000988764
0.0098114;0.000990329
0.00982666;0.000991893
0.00984192;0.000993458
0.00985718;0.000995023
0.00987244;0.000996588
0.0098877;0.000998152
0.00990295;0.000999717
0.00991821;0.00100128
0.00993347;0.00100285
0.00994873;0.00100441
0.00996399;0.00100598
0.00997925;0.00100754
0.00999451;0.00100911
0.0100098;0.00101067
0.010025;0.00101224
0.0100403;0.00101381
0.0100555;0.00101537
0.0100708;0.00101694
0.0100861;0.0010185
0.0101013;0.00102007
0.0101166;0.00102164
0.0101318;0.0010232
0.0101471;0.00102477
0.0101624;0.00102633
0.0101776;0.0010279
0.0101929;0.00102947
0.0102081;0.00103103
0.0102234;0.0010326
0.0102386;0.00103417
0.0102539;0.00103573
0.0102692;0.0010373
0.0102844;0.00103887
0.0102997;0.00104043
0.0103149;0.001042
0.0103302;0.00104357
0.0103455;0.00104514
0.0103607;0.0010467
0.010376;0.00104827
0.0103912;0.00104984
0.0104065;0.00105141
0.0104218;0.00105297
0.010437;0.00105454
0.0104523;0.00105611
0.0104675;0.00105768
0.0104828;0.00105924
0.010498;0.00106081
0.0105133;0.00106238
0.0105286;0.00106395
0.0105438;0.00106552
0.0105591;0.00106708
0.0105743;0.00106865
0.0105896;0.00107022
0.0106049;0.00107179
0.0106201;0.00107336
0.0106354;0.00107493
0.0106506;0.0010765
0.0106659;0.00107807
0.0106812;0.00107963
0.0106964;0.0010812
0.0107117;0.00108277
0.0107269;0.00108434
0.0107422;0.00108591
0.0107574;0.00108748
0.0107727;0.00108905
0.010788;0.00109062
0.0108032;0.00109219
0.0108185;0.00109376
0.0108337;0.00109533
0.010849;0.0010969
0.0108643;0.00109847
0.0108795;0.00110004
0.0108948;0.00110161
0.01091;0.00110318
0.0109253;0.00110475
0.0109406;0.00110632
0.0109558;0.00110789
0.0109711;0.00110946
0.0109863;0.00111103
0.0110016;0.0011126
0.0110168;0.00111417
0.0110321;0.00111574
0.0110474;0.00111731
0.0110626;0.00111888
0.0110779;0.00112045
0.0110931;0.00112202
0.0111084;0.00112359
0.0111237;0.00112516
0.0111389;0.00112674
0.0111542;0.00112831
0.0111694;0.00112988
0.0111847;0.00113145
0.0112;0.00113302
0.0112152;0.00113459
0.0112305;0.00113616
0.0112457;0.00113774
0.011261;0.00113931
0.0112762;0.00114088
0.0112915;0.00114245
0.0113068;0.00114402
0.011322;0.0011456
0.0113373;0.00114717
0.0113525;0.00114874
0.0113678;0.00115031
0.0113831;0.00115188
0.0113983;0.00115346
0.0114136;0.00115503
0.0114288;0.0011566
0.0114441;0.00115818
0.0114594;0.00115975
0.0114746;0.00116132
0.0114899;0.00116289
0.0115051;0.00116447
0.0115204;0.00116604
0.0115356;0.00116761
0.0115509;0.00116919
0.0115662;0.00117076
0.0115814;0.00117233
0.0115967;0.00117391
0.0116119;0.00117548
0.0116272;0.00117705
0.0116425;0.00117863
0.0116577;0.0011802
0.011673;0.00118177
0.0116882;0.00118335
0.0117035;0.00118492
0.0117188;0.0011865
0.011734;0.00118807
0.0117493;0.00118964
0.0117645;0.00119122
0.0117798;0.00119279
0.011795;0.00119437
0.0118103;0.00119594
0.0118256;0.00119752
0.0118408;0.00119909
0.0118561;0.00120067
0.0118713;0.00120224
0.0118866;0.00120382
0.0119019;0.00120539
0.0119171;0.00120697
0.0119324;0.00120854
0.0119476;0.00121012
0.0119629;0.00121169
0.0119781;0.00121327
0.0119934;0.00121484
0.0120087;0.00121642
0.0120239;0.00121799
0.0120392;0.00121957
0.0120544;0.00122114
0.0120697;0.00122272
0.012085;0.0012243
0.0121002;0.00122587
0.0121155;0.00122745
0.0121307;0.00122902
0.012146;0.0012306
0.0121613;0.00123218
0.0121765;0.00123375
0.0121918;0.00123533
0.012207;0.00123691
0.0122223;0.00123848
0.0122375;0.00124006
0.0122528;0.00124164
0.0122681;0.00124321
0.0122833;0.00124479
0.0122986;0.00124637
0.0123138;0.00124794
0.0123291;0.00124952
0.0123444;0.0012511
0.0123596;0.00125268
0.0123749;0.00125425
0.0123901;0.00125583
0.0124054;0.00125741
0.0124207;0.00125899
0.0124359;0.00126056
0.0124512;0.00126214
0.0124664;0.00126372
0.0124817;0.0012653
0.0124969;0.00126687
0.0125122;0.00126845
0.0125275;0.00127003
0.0125427;0.00127161
0.012558;0.00127319
0.0125732;0.00127476
0.0125885;0.00127634
0.0126038;0.00127792
0.012619;0.0012795
0.0126343;0.00128108
0.0126495;0.00128266
0.0126648;0.00128424
0.0126801;0.00128581
0.0126953;0.00128739
0.0127106;0.00128897
0.0127258;0.00129055
0.0127411;0.00129213
0.0127563;0.00129371
0.0127716;0.00129529
0.0127869;0.00129687
0.0128021;0.00129845
0.0128174;0.00130003
0.0128326;0.00130161
0.0128479;0.00130319
0.0128632;0.00130477
0.0128784;0.00130635
0.0128937;0.00130793
0.0129089;0.00130951
0.0129242;0.00131109
0.0129395;0.00131267
0.0129547;0.00131425
0.01297;0.00131583
0.0129852;0.00131741
0.0130005;0.00131899
0.0130157;0.00132057
0.013031;0.00132215
0.0130463;0.00132373
0.0130615;0.00132531
0.0130768;0.00132689
0.013092;0.00132847
0.0131073;0.00133005
0.0131226;0.00133163
0.0131378;0.00133322
0.0131531;0.0013348
0.0131683;0.00133638
0.0131836;0.00133796
0.0131989;0.00133954
0.0132141;0.00134112
0.0132294;0.0013427
0.0132446;0.00134429
0.0132599;0.00134587
0.0132751;0.00134745
0.0132904;0.00134903
0.0133057;0.00135061
0.0133209;0.00135219
0.0133362;0.00135378
0.0133514;0.00135536
0.0133667;0.00135694
0.013382;0.00135852
0.0133972;0.00136011
0.0134125;0.00136169
0.0134277;0.00136327
0.013443;0.00136485
0.0134583;0.00136644
0.0134735;0.00136802
0.0134888;0.0013696
0.013504;0.00137118
0.0135193;0.00137277
0.0135345;0.00137435
0.0135498;0.00137593
0.0135651;0.00137752
0.0135803;0.0013791
0.0135956;0.00138068
0.0136108;0.00138227
0.0136261;0.00138385
0.0136414;0.00138543
0.0136566;0.00138702
0.0136719;0.0013886
0.0136871;0.00139019
0.0137024;0.00139177
0.0137177;0.00139335
0.0137329;0.00139494
0.0137482;0.00139652
0.0137634;0.00139811
0.0137787;0.00139969
0.0137939;0.00140127
0.0138092;0.00140286
0.0138245;0.00140444
0.0138397;0.00140603
0.013855;0.00140761
0.0138702;0.0014092
0.0138855;0.00141078
0.0139008;0.00141237
0.013916;0.00141395
0.0139313;0.00141554
0.0139465;0.00141712
0.0139618;0.00141871
0.0139771;0.00142029
0.0139923;0.00142188
0.0140076;0.00142346
0.0140228;0.00142505
0.0140381;0.00142664
0.0140533;0.00142822
0.0140686;0.00142981
0.0140839;0.00143139
0.0140991;0.00143298
0.0141144;0.00143456
0.0141296;0.00143615
0.0141449;0.00143774
0.0141602;0.00143932
0.0141754;0.00144091
0.0141907;0.0014425
0.0142059;0.00144408
0.0142212;0.00144567
0.0142365;0.00144725
0.0142517;0.00144884
0.014267;0.00145043
0.0142822;0.00145202
0.0142975;0.0014536
0.0143127;0.00145519
0.014328;0.00145678
0.0143433;0.00145836
0.0143585;0.00145995
0.0143738;0.00146154
0.014389;0.00146312
0.0144043;0.00146471
0.0144196;0.0014663
0.0144348;0.00146789
0.0144501;0.00146947
0.0144653;0.00147106
0.0144806;0.00147265
0.0144958;0.00147424
0.0145111;0.00147583
0.0145264;0.00147741
0.0145416;0.001479
0.0145569;0.00148059
0.0145721;0.00148218
0.0145874;0.00148377
0.0146027;0.00148536
0.0146179;0.00148694
0.0146332;0.00148853
0.0146484;0.00149012
0.0146637;0.00149171
0.014679;0.0014933
0.0146942;0.00149489
0.0147095;0.00149648
0.0147247;0.00149807
0.01474;0.00149965
0.0147552;0.00150124
0.0147705;0.00150283
0.0147858;0.00150442
0.014801;0.00150601
0.0148163;0.0015076
0.0148315;0.00150919
0.0148468;0.00151078
0.0148621;0.00151237
0.0148773;0.00151396
0.0148926;0.00151555
0.0149078;0.00151714
0.0149231;0.00151873
0.0149384;0.00152032
0.0149536;0.00152191
0.0149689;0.0015235
0.0149841;0.00152509
0.0149994;0.00152668
0.0150146;0.00152827
0.0150299;0.00152986
0.0150452;0.00153145
0.0150604;0.00153304
0.0150757;0.00153463
0.0150909;0.00153622
0.0151062;0.00153782
0.0151215;0.00153941
0.0151367;0.001541
0.015152;0.00154259
0.0151672;0.00154418
0.0151825;0.00154577
0.0151978;0.00154736
0.015213;0.00154895
0.0152283;0.00155055
0.0152435;0.00155214
0.0152588;0.00155373
0.015274;0.00155532
0.0152893;0.00155691
0.0153046;0.0015585
0.0153198;0.0015601
0.0153351;0.00156169
0.0153503;0.00156328
0.0153656;0.00156487
0.0153809;0.00156646
0.0153961;0.00156806
0.0154114;0.00156965
0.0154266;0.00157124
0.0154419;0.00157283
0.0154572;0.00157443
0.0154724;0.00157602
0.0154877;0.00157761
0.0155029;0.00157921
0.0155182;0.0015808
0.0155334;0.00158239
0.0155487;0.00158398
0.015564;0.00158558
0.0155792;0.00158717
0.0155945;0.00158876
0.0156097;0.00159036
0.015625;0.00159195
0.0156403;0.00159354
0.0156555;0.00159514
0.0156708;0.00159673
0.015686;0.00159833
0.0157013;0.00159992
0.0157166;0.00160151
0.0157318;0.00160311
0.0157471;0.0016047
0.0157623;0.0016063
0.0157776;0.00160789
0.0157928;0.00160948
0.0158081;0.00161108
0.0158234;0.00161267
0.0158386;0.00161427
0.0158539;0.00161586
0.0158691;0.00161746
0.0158844;0.00161905
0.0158997;0.00162065
0.0159149;0.00162224
0.0159302;0.00162384
0.0159454;0.00162543
0.0159607;0.00162703
0.015976;0.00162862
0.0159912;0.00163022
0.0160065;0.00163181
0.0160217;0.00163341
0.016037;0.001635
0.0160522;0.0016366
0.0160675;0.0016382
0.0160828;0.00163979
0.016098;0.00164139
0.0161133;0.00164298
0.0161285;0.00164458
0.0161438;0.00164617
0.0161591;0.00164777
0.0161743;0.00164937
0.0161896;0.00165096
0.0162048;0.00165256
0.0162201;0.00165416
0.0162354;0.00165575
0.0162506;0.00165735
0.0162659;0.00165895
0.0162811;0.00166054
0.0162964;0.00166214
0.0163116;0.00166374
0.0163269;0.00166533
0.0163422;0.00166693
0.0163574;0.00166853
0.0163727;0.00167012
0.0163879;0.00167172
0.0164032;0.00167332
0.0164185;0.00167492
0.0164337;0.00167651
0.016449;0.00167811
0.0164642;0.00167971
0.0164795;0.00168131
0.0164948;0.00168291
0.01651;0.0016845
0.0165253;0.0016861
0.0165405;0.0016877
0.0165558;0.0016893
0.016571;0.0016909
0.0165863;0.00169249
0.0166016;0.00169409
0.0166168;0.00169569
0.0166321;0.00169729
0.0166473;0.00169889
0.0166626;0.00170049
0.0166779;0.00170208
0.0166931;0.00170368
0.0167084;0.00170528
0.0167236;0.00170688
0.0167389;0.00170848
0.0167542;0.00171008
0.0167694;0.00171168
0.0167847;0.00171328
0.0167999;0.00171488
0.0168152;0.00171648
0.0168304;0.00171808
0.0168457;0.00171968
0.016861;0.00172128
0.0168762;0.00172287
0.0168915;0.00172447
0.0169067;0.00172607
0.016922;0.00172767
0.0169373;0.00172927
0.0169525;0.00173087
0.0169678;0.00173247
0.016983;0.00173407
0.0169983;0.00173568
0.0170135;0.00173728
0.0170288;0.00173888
0.0170441;0.00174048
0.0170593;0.00174208
0.0170746;0.00174368
0.0170898;0.00174528
0.0171051;0.00174688
0.0171204;0.00174848
0.0171356;0.00175008
0.0171509;0.00175168
0.0171661;0.00175328
0.0171814;0.00175488
0.0171967;0.00175649
0.0172119;0.00175809
0.0172272;0.00175969
0.0172424;0.00176129
0.0172577;0.00176289
0.0172729;0.00176449
0.0172882;0.0017661
0.0173035;0.0017677
0.0173187;0.0017693
0.017334;0.0017709
0.0173492;0.0017725
0.0173645;0.00177411
0.0173798;0.00177571
0.017395;0.00177731
0.0174103;0.00177891
0.0174255;0.00178051
0.0174408;0.00178212
0.0174561;0.00178372
0.0174713;0.00178532
0.0174866;0.00178693
0.0175018;0.00178853
0.0175171;0.00179013
0.0175323;0.00179173
0.0175476;0.00179334
0.0175629;0.00179494
0.0175781;0.00179654
0.0175934;0.00179815
0.0176086;0.00179975
0.0176239;0.00180135
0.0176392;0.00180296
0.0176544;0.00180456
0.0176697;0.00180616
